39,-1,428.8,168.4,29.8,100.7,0.146
621,-1,279.9,1,224.6,480,1
621,-1,161.6,105.9,87.3,269.7,1
621,-1,85.3,140.8,73,167.1,0.999
621,-1,11.2,25.2,94,455.8,0.133
14,-1,190.3,138.3,106.6,223.5,1
14,-1,78.1,135.8,89.7,237.1,1
14,-1,334.9,199.9,27.2,72.1,1
14,-1,310.6,201.4,25.4,67.4,0.999
14,-1,286.1,202.4,25.3,69.5,0.999
14,-1,170.2,196.1,26.6,74.7,0.992
14,-1,400.2,215.1,15.7,35,0.2
63,-1,5.4,1,227.2,480,1
63,-1,311.1,2.8,287.2,478.2,1
63,-1,565.8,199,20.7,47.9,0.89
480,-1,437.1,88.1,112.9,328.5,1
480,-1,55,1,242.3,480,1
480,-1,536.9,78.1,104.1,334.3,0.999
480,-1,260.3,36.5,135.9,391.2,0.998
287,-1,166.3,103.1,102.2,304,1
287,-1,2.7,32.6,146.4,448.4,1
287,-1,371.4,72.6,132.6,383.7,1
287,-1,467.4,16.1,173.6,464.9,0.984
287,-1,241.1,160.9,47.7,179.6,0.055
727,-1,150.9,58.9,121.9,402.7,1
727,-1,92.4,187.8,27.5,71.3,1
727,-1,126.5,195,22.1,53.5,0.999
727,-1,258.3,153.5,51.1,154.6,0.999
727,-1,387,1,254,480,0.994
727,-1,322.6,97.2,112.5,294.6,0.994
727,-1,4.3,3,82.8,438.8,0.739
556,-1,251.6,1,195.8,480,1
556,-1,161.5,111.7,79,224.4,1
556,-1,37.7,89.2,98.4,256.9,1
556,-1,549.8,45.8,91.2,420.2,0.998
75,-1,307.7,3.4,290.1,477.6,1
75,-1,4.3,1,231.1,480,1
571,-1,208,1,231.5,480,1
571,-1,431,13.3,149.5,423,0.999
571,-1,2.2,1,118.1,464,0.995
571,-1,557.9,47.2,83.1,374.5,0.819
584,-1,261.1,1,270.1,480,1
584,-1,204.5,157.9,57,145.7,0.999
584,-1,511.5,91.8,88.1,312.6,0.052
421,-1,200.7,164.7,49.2,135.4,1
421,-1,147.6,168.6,54.9,134,1
421,-1,286.1,192.1,32.5,76.4,1
421,-1,472.7,27.1,168.3,424,1
502,-1,472.1,85.8,122.1,343.4,1
502,-1,18.7,3.7,297.7,477.3,0.999
502,-1,389.2,87.7,104.5,335.6,0.999
722,-1,116.5,46.1,153.1,400.7,1
722,-1,1.9,53,108.6,358.4,1
722,-1,377.1,1,263.9,480,0.998
722,-1,305.8,100.2,112.7,300.7,0.997
632,-1,214.3,117.2,79,255.2,1
632,-1,1.9,1,199.5,480,1
632,-1,368.8,5.9,251.6,475.1,1
632,-1,288.8,116,76.9,244.5,1
126,-1,2.5,1,247.2,480,1
126,-1,310.4,1.8,279,479.2,1
126,-1,586.7,206.9,18.1,33.7,0.735
437,-1,209.2,175.6,31.2,77.1,1
437,-1,90.5,152.9,51,120.7,1
437,-1,149.2,147.4,47,127.9,1
437,-1,241.3,1.8,261.7,479.2,1
297,-1,38.7,45,197.6,436,1
297,-1,243.8,27.8,136.8,453.2,1
297,-1,456.9,3.7,173.7,469,1
297,-1,383.2,159.3,78.6,181.2,0.999
122,-1,308.7,2.6,276.2,478.4,1
122,-1,1,1,238.7,480,1
735,-1,56.7,194.6,36.8,86.4,1
735,-1,135.5,83.4,137.4,375.2,1
735,-1,262.2,168.7,45.7,143,1
735,-1,315.8,109.9,103.6,298.4,0.995
735,-1,388.3,5.9,252.7,475.1,0.989
735,-1,113,202.1,22.2,60.4,0.968
138,-1,4.8,1,229.4,480,1
138,-1,305.7,3.5,278,477.5,1
138,-1,585.3,204.5,18.2,36.5,1
490,-1,3,1,287.5,480,1
490,-1,382.4,94.7,103,332.1,0.999
490,-1,464,93.5,127.4,334.1,0.979
419,-1,300.3,194.7,31.5,77.1,1
419,-1,158.6,168.1,55.3,137,1
419,-1,209.5,169.1,51.2,134.8,0.999
419,-1,521.9,28.3,119.1,434.3,0.994
570,-1,212.1,1,230.4,480,1
570,-1,424.6,22.6,135.2,401.7,1
570,-1,3.5,1,142.9,456.5,1
570,-1,560.7,47,80.3,370.4,0.952
322,-1,162.5,35.4,203.1,445.6,1
322,-1,54.3,123.2,74.7,184.3,1
322,-1,362.5,114.5,98.6,229.1,1
322,-1,467.9,160.3,68.9,174.4,1
322,-1,529.6,153.2,59.3,143.4,0.997
624,-1,161.8,124.5,90,268.6,1
624,-1,283.6,1,226.1,480,1
624,-1,253.4,115.7,87.8,269.4,0.628
624,-1,1.1,1,118.7,480,0.507
414,-1,177.3,162.5,51.2,141.8,1
414,-1,234.3,157.5,48.1,148.8,1
414,-1,327.5,189.2,30.2,79.6,0.999
471,-1,448.7,89.6,115.3,326.7,1
471,-1,259.7,38.6,132.9,371.7,1
471,-1,29.9,1,231.2,480,1
471,-1,561.5,73.1,79.5,329.3,0.993
471,-1,414.4,138,56.7,191,0.479
577,-1,201.9,1,260.2,480,1
577,-1,498.1,1,142.9,480,0.982
593,-1,203.5,1,256.2,480,1
593,-1,83.3,129.1,77.3,207.3,1
593,-1,417,123.3,63.8,245.6,0.097
540,-1,196.8,1,167.5,480,1
540,-1,2,113.4,77,252.9,1
540,-1,122.6,143.6,53.3,147.4,1
540,-1,447.5,83.9,113.8,336.1,0.999
540,-1,345.3,89.2,98.6,333.3,0.997
668,-1,91.8,11.6,163.7,469.4,1
668,-1,283.8,128.5,68.6,205.1,1
668,-1,434.2,5.1,206.8,475.9,0.918
668,-1,7.8,100.8,67.5,255.5,0.398
668,-1,224.6,133.5,56.3,192.2,0.065
682,-1,89.5,35.5,157.3,445.5,1
682,-1,275.6,141.7,61.1,187,0.999
682,-1,375.2,112.4,95.5,281,0.999
682,-1,18.3,179.8,44.4,99.5,0.998
682,-1,223.9,144.2,54.5,192.7,0.995
682,-1,58.8,127.1,70,212.8,0.4
682,-1,480.4,2.3,160.6,478.7,0.055
546,-1,241,6.9,195.4,474.1,1
546,-1,108.1,132.5,79.7,179.7,1
546,-1,466.7,77.4,142.9,365.6,1
546,-1,190.5,146.5,55.1,156,0.992
546,-1,2,135.9,52.9,255.1,0.051
161,-1,298.7,4.2,220.2,476.8,1
161,-1,545.6,197.2,23.3,52.9,1
161,-1,1.3,1,229.8,480,1
161,-1,575.4,202.2,20,40.3,1
161,-1,523.9,190.2,20.4,66.3,0.987
161,-1,494.2,179.5,34.6,103.8,0.86
272,-1,40.1,1,243.9,453,1
272,-1,315.9,46.9,65.6,197.2,1
272,-1,394.5,1,246.5,480,0.999
504,-1,479.7,81,121,339.5,1
504,-1,390.9,91.6,108,325.1,1
504,-1,21.8,8,310.2,473,0.998
100,-1,313.1,3.9,274.3,477.1,1
100,-1,1,1,231,480,1
691,-1,95.7,30.1,153.1,450.9,1
691,-1,353.9,107.4,98.1,284.1,1
691,-1,264.8,136,50.8,192.1,0.999
691,-1,306,148.9,56.2,153.3,0.999
691,-1,53.6,135,61.8,182,0.99
691,-1,15.3,155.6,44.2,131,0.921
677,-1,98.1,21.7,156.7,449.4,1
677,-1,280.5,137.2,60.9,194.6,1
677,-1,386.1,117.5,101.4,269,0.999
677,-1,18.9,181,48,100.8,0.996
677,-1,237,142.1,50.7,194.8,0.983
677,-1,469.5,1.7,171.5,479.3,0.128
128,-1,307.4,6.9,282.4,474.1,1
128,-1,11,1,239.2,480,1
128,-1,588.4,204.5,18.8,36.3,1
753,-1,92.5,91.3,89.4,248.8,1
753,-1,184.7,88.8,101.2,312.9,1
753,-1,21.6,164.3,49.5,98.3,0.999
753,-1,1.6,163.6,29.4,109.8,0.998
753,-1,326.5,106.5,112.8,291.7,0.996
753,-1,266.9,151.7,50.6,145.7,0.925
753,-1,409.2,21.3,231.8,459.7,0.069
702,-1,111.1,33.4,172.5,440.9,1
702,-1,19.3,146.1,51,166.2,0.996
702,-1,312.9,106.8,125.1,289.6,0.996
702,-1,257.7,134.7,50.9,161.8,0.18
766,-1,215.5,85.7,112.8,303.6,1
766,-1,357.4,87.1,112.4,307.1,1
766,-1,139.3,157.2,58.8,129.6,1
766,-1,54.4,160.2,43.7,103.7,1
766,-1,91.9,165.7,35.3,96.1,0.999
766,-1,124.1,174.3,23.7,79,0.901
766,-1,346.3,184.4,14.7,62.4,0.106
766,-1,205.9,158.6,31,119.6,0.101
766,-1,304,149.2,38.7,134.2,0.081
636,-1,44.6,1,197.5,480,1
636,-1,312.6,114.4,70.2,251.8,1
636,-1,234.9,116.3,75.6,250.7,1
636,-1,407.7,2.7,233.3,478.3,1
400,-1,249.2,163.5,57,154.5,1
400,-1,369,197.1,31.4,85.8,1
400,-1,203.4,166,49.8,150.7,0.999
400,-1,17,212.8,28.3,70.7,0.999
400,-1,317.1,220.5,14.5,35.7,0.998
400,-1,544.7,18.3,96.3,462.7,0.984
420,-1,292.7,190.4,33.6,78.5,1
420,-1,207.6,169.1,49.4,131.4,1
420,-1,154,169.8,53.5,130.2,1
420,-1,498.5,15,142.5,450.6,0.999
448,-1,147,157.1,42.1,115.3,1
448,-1,199.6,180.7,29.5,73,1
448,-1,233.7,60.3,119.9,330.4,1
448,-1,475.9,88.1,123.3,306.3,1
448,-1,346.2,141.7,63.4,180.4,1
448,-1,98.1,157.9,43.7,113.9,0.982
448,-1,554.9,80.4,84.8,305.3,0.212
448,-1,1.6,32.7,92.3,448.3,0.096
206,-1,291.6,1,226.4,480,1
206,-1,1,2.3,225.8,478.7,1
206,-1,525.8,184.8,28.5,83,0.999
119,-1,296.4,7.5,294.4,473.5,1
119,-1,1,1,231.5,480,1
70,-1,1,1,235.9,480,1
70,-1,312.8,1,286,480,1
70,-1,580.7,198.5,24.1,47.8,0.341
499,-1,469.8,89.1,105.2,328.3,1
499,-1,376.9,94.4,109.2,332.3,1
499,-1,1,4,294.8,477,0.999
47,-1,25.8,12.7,197.8,468.3,1
47,-1,284.8,40.5,227.2,440.5,1
103,-1,317.1,3.1,263,477.9,1
103,-1,1.8,1,232.3,480,1
443,-1,496.3,75.8,139.9,323,1
443,-1,253.1,57.2,124.6,336.2,1
443,-1,6.8,1,226.3,480,0.901
443,-1,353.1,132.9,60.3,178.8,0.269
89,-1,308.2,5.1,276.6,475.9,1
89,-1,2.4,1,230.3,480,1
794,-1,181.1,179.5,38.5,97.2,1
794,-1,291.4,34.9,209.4,418.3,1
794,-1,9.3,44.7,156,397.5,1
794,-1,231.2,119.2,81.8,241.4,0.999
794,-1,426.4,47.1,113.6,403,0.961
794,-1,140.7,171.6,34.6,102.5,0.855
30,-1,52,85,132.3,348.6,1
30,-1,237.2,94.6,124.8,328.5,1
30,-1,459.6,211.5,16,36.1,0.485
91,-1,306.9,10.1,278,470.9,1
91,-1,1.2,2.4,238.7,478.6,1
67,-1,307.7,1,295.8,480,1
67,-1,1,1,234.1,480,1
67,-1,575,202,23.6,43.7,0.664
232,-1,555.8,198.7,25.8,64,1
232,-1,1,10.2,223.2,470.8,1
232,-1,253.5,111.6,84.6,236.3,1
232,-1,326,64.5,150.3,416.5,1
232,-1,511.2,183,33.2,98.9,1
232,-1,490.1,182.4,34.5,110.7,0.994
232,-1,456.2,164.9,38.2,130.3,0.982
273,-1,312.4,43.4,64.3,197.5,1
273,-1,23.8,1,258.4,448.7,1
273,-1,385.5,1,255.5,480,0.999
273,-1,257.4,60,56.1,147.8,0.935
521,-1,177.9,15.8,159.5,465.2,1
521,-1,314.6,1,288.8,480,1
34,-1,64.1,67.4,138.1,392.5,1
34,-1,256.5,85.3,150.6,365.7,1
34,-1,486.7,204,17.9,42.3,1
34,-1,428.5,187.6,28.6,82.6,1
34,-1,401.7,185.3,25.9,79.1,1
806,-1,166,178.1,41.4,117.3,1
806,-1,239.5,126.4,89.3,222.3,1
806,-1,32.4,143.2,48.5,159.5,1
806,-1,212.8,183.6,32,94.4,0.999
806,-1,300.7,35.3,219.2,440.3,0.999
806,-1,68.4,159.7,40.8,132,0.991
806,-1,444.9,31.6,129.5,444,0.722
40,-1,66.9,52.6,161.8,428.4,1
40,-1,279.7,54.7,196.4,426.3,1
40,-1,465,192.6,31.3,80.6,0.999
40,-1,436.2,168.8,29.1,102.7,0.544
148,-1,308.9,2.4,296.8,478.6,1
148,-1,1,1,232.2,480,1
231,-1,1,10,225.4,471,1
231,-1,250,107.8,87.8,237.7,1
231,-1,552.5,197.1,25.9,64.9,1
231,-1,320.8,60.4,148.3,420.6,1
231,-1,509.1,182.1,33.6,100.2,0.999
231,-1,488.3,179.1,36.2,109.6,0.993
231,-1,454.9,166.2,36.2,129.6,0.989
46,-1,278.6,36.5,228.1,444.5,1
46,-1,31,16.1,190.1,464.9,1
189,-1,303.4,4.9,214.2,476.1,1
189,-1,1,1,229,480,1
189,-1,564.9,201.9,20.7,45.4,1
189,-1,526.4,186.6,25.1,74.7,0.999
189,-1,540.9,195.6,26.5,55.8,0.992
826,-1,230.1,176.5,44.5,127.1,1
826,-1,184.9,150.5,45.8,157.7,1
826,-1,310.2,131,76.6,212.8,1
826,-1,464.6,1,176.4,480,1
826,-1,87.6,130.3,84.5,225.9,0.999
826,-1,378.2,101.6,99.9,277.7,0.998
826,-1,1,106.5,54.5,222.4,0.998
826,-1,262.1,172.5,29.6,107.4,0.867
826,-1,41,134.2,50.2,178.4,0.559
341,-1,237.4,4.3,203.5,476.7,1
341,-1,185.6,194.2,22,51.1,1
341,-1,493.8,62.3,130.6,304.5,1
341,-1,34.9,118.7,74.1,175.8,0.999
172,-1,291.9,1,218.5,480,1
172,-1,2.9,1,222.6,480,1
50,-1,286.2,21.7,246.7,459.3,1
50,-1,11.8,8.6,213.7,472.4,1
50,-1,534.2,202.8,22.7,48.7,0.999
121,-1,313.1,3,272.2,478,1
121,-1,1,1,237,480,1
8,-1,38.5,140.7,88.8,221.3,1
8,-1,143.9,147.5,98.5,200.3,1
8,-1,285.6,202.5,26,66.7,1
8,-1,262.5,199.3,26.2,67.1,1
8,-1,237,202.2,24.8,68,1
605,-1,184.2,1,232.3,480,1
605,-1,123.1,143.5,75.1,188.1,1
134,-1,311.1,3.6,269.8,477.4,1
134,-1,4.8,1,239,480,1
134,-1,585.9,204,19.2,37.6,1
245,-1,307.9,120.5,78.6,196.9,1
245,-1,52.8,7.8,234.6,473.2,1
245,-1,390.1,175.8,33.3,86.1,0.999
245,-1,433.6,90.1,140.9,375.5,0.998
245,-1,414.3,172.9,34.6,112.2,0.995
245,-1,13.2,158.5,39.3,95.2,0.707
564,-1,234.8,1,206.3,480,1
564,-1,83.1,51.9,117,330.1,1
564,-1,480.8,30,153.3,451,0.999
177,-1,293.8,1,217.5,480,1
177,-1,2.6,1.2,229.6,479.8,1
177,-1,572.7,196.5,20.1,51,0.993
223,-1,298.6,20.3,192.3,460.7,1
223,-1,1,2.3,218.8,478.7,1
223,-1,201.6,87.1,104.9,289.5,1
223,-1,537.7,194.5,26.7,63,0.999
223,-1,504.6,183.4,32.5,92.5,0.998
223,-1,482.9,182.5,34.5,100.8,0.99
523,-1,174.9,16.4,174,460.9,1
523,-1,350.2,1.3,290.8,479.7,0.999
537,-1,179.9,4.9,167.5,476,1
537,-1,11.4,120.8,83.7,216,1
537,-1,329.6,94.7,114.6,322.9,0.999
537,-1,126.3,146.7,43.5,148.1,0.986
537,-1,441.8,76.8,103.5,364.7,0.98
537,-1,506.2,27.3,132.6,453.7,0.274
671,-1,63.3,17.6,205.3,463.4,1
671,-1,289.2,132.1,71.1,205,1
671,-1,456,1,185,480,0.511
671,-1,407.1,112.7,97,283,0.254
671,-1,228.4,132.3,63,195.6,0.105
66,-1,1,1,232.5,480,1
66,-1,313.3,1,281.8,480,1
66,-1,572.8,202.5,22.1,41.6,0.187
342,-1,240.5,4.2,217.3,476.8,1
342,-1,511.2,58.2,127.4,313.6,1
342,-1,187.2,193,21.7,50.9,1
342,-1,33.4,115.8,76.8,175.9,0.999
456,-1,380.3,140,68.5,190.3,1
456,-1,255.1,55.5,124.9,346.2,1
456,-1,482.7,79.2,131.8,333.9,1
456,-1,1,2.2,189.7,478.8,0.999
456,-1,208.1,161.3,37.9,113.3,0.997
243,-1,48.1,3.8,232.5,477.2,1
243,-1,308.5,119.4,73.6,197.7,1
243,-1,390.5,179,32.4,86.8,1
243,-1,421,84.6,149.1,381.3,1
426,-1,417.3,45.8,185.8,382.8,1
426,-1,132.4,164.6,50.7,127,1
426,-1,182.1,158.3,48.6,135.2,1
426,-1,262,187.2,25.5,73.1,1
181,-1,296.6,1.9,212.7,479.1,1
181,-1,543.7,195.7,25.1,56.7,1
181,-1,567.8,202,21.3,44.8,1
181,-1,3.2,1,225.6,480,1
181,-1,521.7,187.8,21.1,73.5,0.949
181,-1,497.2,181.8,32.9,97.2,0.861
57,-1,300.6,11.9,266.9,469.1,1
57,-1,4.5,1,224,480,1
717,-1,95.2,29.7,173.1,422.5,1
717,-1,8.4,79,104.4,267.2,1
717,-1,289,96.3,106.5,306.2,0.996
717,-1,343.8,1.8,297.2,479.2,0.94
630,-1,198.7,116.1,84.6,258.2,1
630,-1,338.9,5.4,253.5,475.6,1
630,-1,273.2,114.6,84.8,261.6,1
630,-1,1,1,167.7,480,0.999
302,-1,156.1,1,203.7,480,1
302,-1,438.4,165.1,67.3,170.2,1
302,-1,363.6,161.6,61.3,148.9,0.999
302,-1,3.7,143.4,66.2,171.5,0.995
302,-1,516.9,1,124.1,480,0.978
281,-1,320.1,1,259.6,480,1
281,-1,186.9,104.2,84.5,245.6,1
281,-1,1,6.4,142.8,474.6,1
281,-1,268.1,136.2,56.6,145.9,0.999
281,-1,138,131.5,72.9,206.2,0.978
281,-1,525.8,51,115.2,310.5,0.472
49,-1,285.4,29.1,243.5,451.9,1
49,-1,19.8,15.3,204,465.7,1
786,-1,72.9,104.7,87.8,244.8,1
786,-1,166.9,114.6,82.8,245.3,1
786,-1,239.5,126.9,93.7,237.9,1
786,-1,2.2,160.7,31.8,142.6,0.999
786,-1,340.2,39.1,184.8,434.5,0.999
786,-1,46.8,170.4,38.8,102.4,0.993
812,-1,287,134.1,75.2,214.8,1
812,-1,184.3,173.7,53.9,131.8,1
812,-1,66.5,143.7,53.4,167.2,1
812,-1,238.9,181.5,34.6,102.8,0.998
812,-1,265,190.1,27.8,92,0.997
812,-1,362.4,40.8,214.6,422.4,0.993
812,-1,500.2,33.6,128.1,435.3,0.989
728,-1,149.9,57.3,118,393.6,1
728,-1,122.3,195.4,22.7,53.4,1
728,-1,87.5,184.5,26.1,75.4,1
728,-1,259.8,151.8,49.4,154.6,0.999
728,-1,390.6,1,250.4,480,0.998
728,-1,317.8,96.6,110.7,297.7,0.998
728,-1,2.3,81,74.7,354.8,0.194
513,-1,498.7,85,115.2,337.3,1
513,-1,11.3,111.5,88.2,251.5,0.999
513,-1,150.2,3.2,289.6,477.8,0.999
513,-1,404.1,92.6,93.7,308.8,0.998
513,-1,82.1,60.4,107.4,369.4,0.881
508,-1,58,1,293.4,480,1
508,-1,380.6,88.3,116.6,325.6,1
508,-1,486.3,70.4,109.6,348.2,1
5,-1,30.8,148.3,83.5,205.4,1
5,-1,133.1,149.5,90.2,195.3,1
5,-1,329.7,213.2,14.5,34.1,1
5,-1,240.9,195.2,29.3,70.7,1
5,-1,219.8,202.6,22.2,66.2,0.999
5,-1,264.2,199,26.3,68.1,0.999
239,-1,21.8,8.6,240.6,472.4,1
239,-1,303.7,122.3,70.8,204,1
239,-1,392,81.1,149.8,396.3,1
239,-1,591.4,192.6,31.5,74.5,0.999
737,-1,44.1,187.1,41.6,90.7,1
737,-1,140.7,75,121.1,362.8,1
737,-1,258.2,168.8,47.4,144.9,0.999
737,-1,315.5,103,108.2,310,0.998
737,-1,376.1,4.7,264.9,476.3,0.995
737,-1,111.3,139.9,64.1,191.9,0.956
221,-1,294.9,17.7,207.9,463.3,1
221,-1,1,1,205.2,480,1
221,-1,506,183.1,34.1,90.7,1
221,-1,187.2,90,115.1,306.5,0.999
221,-1,535.9,194.5,27.3,62.5,0.997
221,-1,485.6,182.1,25.6,100.2,0.704
793,-1,186.8,189.9,38.5,94.3,1
793,-1,234.6,127,82.5,236,1
793,-1,298.9,42.7,207.2,430.4,1
793,-1,36.2,65.3,137.2,369.3,1
793,-1,3.6,80.7,52.6,320.4,0.583
793,-1,429.7,57.1,111.9,397.2,0.58
793,-1,164.3,198.2,21.9,75.8,0.125
349,-1,322.6,1,208.9,480,1
349,-1,206.4,168.9,49.9,109.2,1
349,-1,90,130.8,83.7,173.9,1
349,-1,47.8,126.2,58,174.2,0.998
466,-1,473.1,90.7,118.9,331,1
466,-1,267.9,54.5,122.8,361.5,1
466,-1,22.9,1.7,217.1,479.3,0.999
466,-1,410.8,137,53.3,196.9,0.999
466,-1,239.2,169.2,40.1,109,0.984
466,-1,591.9,78.4,49.1,326,0.067
98,-1,311.3,5,276.3,476,1
98,-1,1.9,1,234.9,480,1
410,-1,248,157.3,51.8,148.8,1
410,-1,347.1,186.9,32.1,84.1,1
410,-1,192.8,159.2,48.8,145.9,1
573,-1,198.7,1,239.8,480,1
573,-1,441.9,1,170.8,480,1
830,-1,210.7,177.8,46.7,144.4,1
830,-1,379.9,121.4,101.4,271.8,1
830,-1,316.1,135,74.2,215.9,1
830,-1,150.7,153.1,56.5,177.4,1
830,-1,38.4,109.4,94.8,280.4,0.999
830,-1,248.9,176.7,35.4,116,0.998
830,-1,289.9,174.6,40.6,106,0.983
830,-1,521.6,4.2,119.4,476.8,0.891
109,-1,1.6,2.2,230.8,478.8,1
109,-1,315.5,1,278.3,480,1
692,-1,102.3,22.1,146.9,458.9,1
692,-1,352.3,104,99.9,286.7,0.999
692,-1,49.5,134.9,61.6,186.7,0.999
692,-1,310.1,155.4,55,140.5,0.995
692,-1,261.9,140.5,54.9,187.6,0.995
692,-1,16.5,165,46.5,120.7,0.984
687,-1,68.9,31,178.2,450,1
687,-1,269.1,141.6,64.6,183.8,0.999
687,-1,365.2,113,94.1,281.6,0.999
687,-1,7.4,89.4,86.4,280.4,0.688
687,-1,215.8,140,56.7,181.7,0.064
455,-1,253.1,54.7,122.3,334.2,1
455,-1,378.6,140.3,65.5,187.8,1
455,-1,479.4,82,131.3,325.7,1
455,-1,200.4,160.9,40.5,114.7,1
455,-1,1,10,188.8,471,0.999
54,-1,296.3,21.1,248.9,459.9,1
54,-1,9.5,1,218.2,480,1
529,-1,210.7,26.2,158.9,454.8,1
529,-1,124.4,163.4,50,147,0.999
529,-1,463,1,178,480,0.976
529,-1,383.7,105.1,97.2,347.3,0.795
266,-1,67,6.1,226.3,474.9,1
266,-1,369.6,153.9,58,165.3,0.999
266,-1,429.7,2.8,211.3,478.2,0.994
266,-1,276.1,108,87.6,285.4,0.948
357,-1,342.8,1,222.8,480,1
357,-1,158.5,125.5,80.6,171.3,1
357,-1,2.3,45.6,102.7,321.1,0.998
357,-1,120.5,122.7,58.8,167.4,0.983
300,-1,205.5,10.1,175.7,470.9,1
300,-1,63.1,48.3,190.5,432.7,1
300,-1,3.2,140.2,53.5,196,0.999
300,-1,411.5,164.4,88.8,173.3,0.999
300,-1,488.5,1,152.5,480,0.999
300,-1,356.6,164.3,62,144.2,0.992
123,-1,307.1,1.9,279.3,479.1,1
123,-1,1,1,246,480,1
580,-1,229.2,4.1,249.3,476.9,1
580,-1,502.5,64.6,114,339.7,0.999
43,-1,280.3,50.8,209.6,430.2,1
43,-1,39.5,31.3,186.2,449.7,1
712,-1,104.2,32.1,154.3,448.9,1
712,-1,346.5,1,294.5,480,0.997
712,-1,270.5,96.7,109.1,291.1,0.995
712,-1,19.5,74.3,67.6,276,0.853
99,-1,308.8,5.5,276,475.5,1
99,-1,3.3,1,232.7,480,1
382,-1,164.9,217.4,27.7,59.6,1
382,-1,33.9,74.1,121,340.3,1
382,-1,506.1,162.8,81.9,173.2,1
382,-1,288.3,161,57.9,159.5,1
382,-1,455.1,196.5,35.1,92.3,1
382,-1,403.7,223.4,14,37.9,0.999
382,-1,237.2,170.5,53.1,144.6,0.996
382,-1,418.9,223.9,12.6,36.4,0.951
145,-1,1,1,226,480,1
145,-1,303.3,1,288.8,480,1
350,-1,322.4,1,213.3,480,1
350,-1,202.5,169.7,50.7,107.4,1
350,-1,92.4,131.1,86.3,175.9,1
350,-1,50.7,127.6,64,171.3,0.999
53,-1,296.1,15.3,240.6,465.7,1
