3,11,1171,238,1190,193,1091,151,1072,196,-1,0,0
3,12,656,302,656,267,581,267,581,302,-1,6,0
3,13,320,708,415,648,388,606,294,666,-1,0,0
3,14,593,243,696,226,689,180,586,197,-1,0,0
3,15,786,205,827,197,810,111,769,119,-1,3,0
3,16,579,74,677,62,671,18,573,30,-1,0,0
3,17,613,353,706,351,706,305,613,307,-1,0,0
3,19,596,190,706,170,697,125,588,145,-1,0,0
3,20,873,215,917,212,908,94,864,97,-1,3,0
3,21,-18,924,65,868,39,830,-43,886,-1,0,1
3,22,499,364,526,364,526,323,499,323,-1,7,0
3,23,193,563,203,522,176,516,166,557,-1,7,0
3,24,805,421,805,401,787,401,787,421,-1,2,0
3,25,360,224,374,214,363,199,349,209,-1,2,0
3,26,837,484,850,466,837,457,824,475,-1,2,0
3,27,196,617,232,593,223,580,187,604,-1,1,0
3,28,151,550,188,524,172,503,136,529,-1,7,0
3,29,274,172,311,150,298,129,261,151,-1,7,0
3,30,188,597,220,570,210,559,178,586,-1,1,0
3,31,607,266,651,265,651,243,607,244,-1,1,0
3,32,140,514,180,508,177,483,137,489,-1,7,0
3,33,1066,209,1084,209,1084,191,1066,191,-1,2,0
4,1,596,140,695,121,686,74,586,93,-1,0,0
4,2,667,494,675,444,566,427,558,477,-1,0,0
4,3,939,227,987,219,968,111,920,119,-1,0,0
4,4,653,550,659,502,547,490,541,538,-1,0,0
4,5,804,346,854,339,840,238,790,245,-1,0,0
4,6,887,344,939,339,930,238,878,243,-1,0,0
4,7,997,98,1003,48,895,37,889,87,-1,0,0
4,8,1046,230,1065,139,1020,130,1001,221,-1,0,0
4,9,689,434,699,383,594,361,584,412,-1,0,0
4,10,70,879,154,826,131,790,48,843,-1,0,0
4,11,1172,252,1191,207,1091,164,1072,209,-1,0,0
4,12,582,315,657,315,657,282,582,282,-1,6,0
4,13,321,722,417,661,390,618,294,679,-1,0,0
4,14,595,255,699,239,692,195,589,211,-1,0,0
4,15,788,219,828,212,812,126,772,133,-1,3,0
4,16,582,86,679,75,673,31,577,42,-1,0,0
4,17,615,367,707,365,705,318,614,320,-1,0,0
4,19,601,204,707,185,699,139,593,158,-1,0,0
4,20,875,229,920,225,909,108,865,112,-1,3,0
4,21,-14,935,66,882,42,846,-38,899,-1,0,1
4,22,501,378,528,378,528,336,501,336,-1,7,0
4,23,194,577,205,537,177,530,167,570,-1,7,0
4,24,795,429,813,429,813,413,795,413,-1,2,0
4,25,361,238,377,228,365,211,349,221,-1,2,0
4,26,837,485,852,484,851,468,835,469,-1,2,0
4,27,198,629,234,606,226,594,190,617,-1,1,0
4,28,153,565,190,538,174,516,137,543,-1,7,0
4,29,278,186,312,162,298,142,264,166,-1,7,0
4,30,188,610,221,584,211,572,179,598,-1,1,0
4,31,609,280,653,278,653,257,609,259,-1,1,0
4,32,141,526,186,521,183,497,139,502,-1,7,0
4,33,1064,211,1082,211,1082,193,1064,193,-1,2,0
4,34,895,34,979,20,972,-21,888,-7,-1,0,1
5,1,589,166,692,145,682,98,579,119,-1,0,0
5,2,664,517,672,468,564,451,556,500,-1,0,0
5,3,934,251,982,244,966,134,918,141,-1,0,0
5,4,650,573,654,525,543,516,540,564,-1,0,0
5,5,800,369,849,362,835,259,786,266,-1,0,0
5,6,883,368,936,362,925,260,872,266,-1,0,0
5,7,992,121,996,71,890,61,886,111,-1,0,0
5,8,1043,254,1059,163,1011,155,996,246,-1,0,0
5,9,685,457,695,407,589,385,579,435,-1,0,0
5,10,65,904,149,851,126,815,42,868,-1,0,1
5,11,1167,276,1186,230,1086,187,1067,233,-1,0,0
5,12,577,339,653,339,653,305,577,305,-1,6,0
5,13,317,747,415,684,387,641,289,704,-1,0,0
5,14,593,281,696,263,689,218,586,236,-1,0,0
5,15,785,243,822,236,807,149,769,156,-1,3,0
5,16,578,110,674,99,668,55,572,66,-1,0,0
5,17,611,390,703,388,701,341,609,343,-1,0,0
5,19,595,227,701,208,694,164,588,183,-1,0,0
5,20,869,253,914,250,905,133,861,136,-1,3,0
5,22,498,403,525,403,525,358,498,358,-1,7,0
5,23,190,601,200,559,174,553,164,595,-1,7,0
5,24,816,447,816,427,794,427,794,447,-1,2,0
5,25,359,263,372,251,359,235,345,247,-1,2,0
5,26,850,503,850,482,835,482,835,503,-1,2,0
5,27,191,654,230,630,222,618,184,642,-1,1,0
5,28,150,588,185,562,169,540,133,566,-1,7,0
5,29,273,209,309,187,296,165,259,187,-1,7,0
5,30,185,635,216,608,206,596,175,623,-1,1,0
5,31,606,304,648,301,646,280,604,283,-1,1,0
5,32,140,552,177,543,170,518,133,527,-1,7,0
5,33,1059,230,1076,230,1076,214,1059,214,-1,2,0
5,34,890,56,974,44,968,2,884,14,-1,0,0
6,1,591,177,689,158,680,113,583,132,-1,0,0
6,2,660,529,668,482,563,465,555,512,-1,0,0
6,3,933,264,979,257,963,150,916,157,-1,0,0
6,4,647,588,653,541,541,526,535,573,-1,0,0
6,5,802,382,847,375,831,274,785,281,-1,0,0
6,6,884,381,934,376,923,275,873,280,-1,0,0
6,7,989,133,993,87,889,76,885,122,-1,0,0
6,8,1039,264,1056,174,1016,167,999,257,-1,0,0
6,9,682,472,694,421,589,398,578,449,-1,0,0
6,10,64,915,145,862,122,828,41,881,-1,0,1
6,11,1164,288,1183,245,1085,203,1066,246,-1,0,0
6,12,580,353,652,353,652,319,580,319,-1,6,0
6,13,316,758,411,697,386,657,291,718,-1,0,0
6,14,592,292,692,275,685,233,585,250,-1,0,0
6,15,786,257,821,250,803,163,768,170,-1,3,0
6,16,578,126,672,113,666,69,571,82,-1,0,0
6,17,610,402,700,401,700,357,610,358,-1,0,0
6,19,594,242,701,220,692,176,585,198,-1,0,0
6,20,872,266,912,263,902,148,862,151,-1,3,0
6,22,524,415,525,373,498,372,496,414,-1,7,0
6,23,189,612,200,573,174,566,163,605,-1,7,0
6,24,807,457,822,455,819,438,805,440,-1,2,0
6,25,350,269,367,269,367,255,350,255,-1,2,0
6,26,837,506,853,506,853,492,837,492,-1,2,0
6,27,192,666,227,642,219,630,184,654,-1,1,0
6,28,146,600,184,576,169,553,131,577,-1,7,0
6,29,276,223,308,196,290,176,259,203,-1,7,0
6,30,182,646,214,619,206,609,173,636,-1,1,0
6,31,604,316,647,314,647,294,604,296,-1,1,0
6,32,139,565,177,549,167,528,130,544,-1,7,0
6,33,1059,242,1075,242,1075,220,1059,220,-1,2,0
6,34,888,71,973,60,967,19,882,30,-1,0,0
