193,Unripe,8,512,490,60,68,-1,-1,-1,0
193,Unripe,7,513,586,63,51,-1,-1,-1,0
194,Unripe,12,81,367,66,72,-1,-1,-1,0
194,Unripe,11,266,406,60,64,-1,-1,-1,0
194,Unripe,9,373,488,72,88,-1,-1,-1,0
194,Unripe,8,529,483,59,72,-1,-1,-1,0
194,Unripe,7,532,585,61,49,-1,-1,-1,0
195,Unripe,12,95,364,69,72,-1,-1,-1,0
195,Unripe,11,287,402,60,68,-1,-1,-1,0
195,Unripe,9,392,485,73,89,-1,-1,-1,0
195,Unripe,8,546,482,58,72,-1,-1,-1,0
195,Unripe,7,549,582,60,51,-1,-1,-1,0
196,Unripe,12,116,362,65,71,-1,-1,-1,0
196,Unripe,11,307,400,61,67,-1,-1,-1,0
196,Unripe,9,413,486,72,87,-1,-1,-1,0
196,Unripe,8,561,478,59,74,-1,-1,-1,0
196,Unripe,7,568,580,58,53,-1,-1,-1,0
197,Unripe,13,290,402,55,73,-1,-1,-1,0
197,Unripe,12,135,360,65,72,-1,-1,-1,0
197,Unripe,11,330,399,57,66,-1,-1,-1,0
197,Unripe,9,434,485,73,86,-1,-1,-1,0
197,Unripe,8,578,478,58,71,-1,-1,-1,0
197,Unripe,7,584,579,59,54,-1,-1,-1,0
198,Unripe,13,314,399,57,75,-1,-1,-1,0
198,Unripe,12,163,358,60,72,-1,-1,-1,0
198,Unripe,11,356,396,60,65,-1,-1,-1,0
198,Unripe,9,460,484,72,85,-1,-1,-1,0
198,Unripe,8,598,480,56,66,-1,-1,-1,0
199,Unripe,13,334,394,58,77,-1,-1,-1,0
199,Unripe,12,180,356,63,70,-1,-1,-1,0
199,Unripe,11,380,395,60,61,-1,-1,-1,0
199,Unripe,9,483,482,71,84,-1,-1,-1,0
199,Unripe,8,616,476,56,65,-1,-1,-1,0
200,Unripe,13,352,392,61,77,-1,-1,-1,0
200,Unripe,12,201,354,60,69,-1,-1,-1,0
200,Unripe,11,403,392,58,65,-1,-1,-1,0
200,Unripe,9,505,482,71,82,-1,-1,-1,0
201,Unripe,13,368,390,62,78,-1,-1,-1,0
201,Unripe,12,217,349,60,72,-1,-1,-1,0
201,Unripe,11,424,390,58,63,-1,-1,-1,0
201,Unripe,9,525,481,72,83,-1,-1,-1,0
202,Unripe,13,388,380,60,87,-1,-1,-1,0
202,Unripe,12,239,349,60,71,-1,-1,-1,0
202,Unripe,11,449,389,57,66,-1,-1,-1,0
202,Unripe,9,547,475,71,88,-1,-1,-1,0
203,Unripe,13,412,378,63,86,-1,-1,-1,0
203,Unripe,12,266,341,58,76,-1,-1,-1,0
203,Unripe,11,486,386,48,60,-1,-1,-1,0
203,Unripe,9,573,474,71,87,-1,-1,-1,0
204,Unripe,13,432,378,67,84,-1,-1,-1,0
204,Unripe,12,289,339,58,76,-1,-1,-1,0
204,Unripe,11,504,384,53,63,-1,-1,-1,0
204,Unripe,9,598,470,70,89,-1,-1,-1,0
205,Unripe,13,452,375,72,86,-1,-1,-1,0
205,Unripe,12,311,342,56,71,-1,-1,-1,0
205,Unripe,11,527,382,56,63,-1,-1,-1,0
205,Unripe,9,620,468,70,90,-1,-1,-1,0
206,Unripe,13,472,373,77,87,-1,-1,-1,0
206,Unripe,12,332,339,55,73,-1,-1,-1,0
206,Unripe,11,551,381,55,65,-1,-1,-1,0
206,Unripe,9,642,467,72,88,-1,-1,-1,0
207,Unripe,16,118,665,77,54,-1,-1,-1,0
207,Unripe,13,494,369,82,88,-1,-1,-1,0
207,Unripe,12,357,336,54,75,-1,-1,-1,0
207,Unripe,11,578,378,57,64,-1,-1,-1,0
207,Unripe,9,667,465,71,89,-1,-1,-1,0
208,Unripe,16,144,664,69,55,-1,-1,-1,0
208,Unripe,13,514,368,81,87,-1,-1,-1,0
208,Unripe,12,381,330,52,76,-1,-1,-1,0
208,Unripe,11,604,376,55,63,-1,-1,-1,0
208,Unripe,9,692,459,73,92,-1,-1,-1,0
209,Unripe,16,164,661,69,58,-1,-1,-1,0
209,Unripe,13,536,366,79,87,-1,-1,-1,0
209,Unripe,12,404,326,50,79,-1,-1,-1,0
209,Unripe,11,630,373,56,65,-1,-1,-1,0
209,Unripe,9,715,461,71,88,-1,-1,-1,0
210,Unripe,16,189,659,68,60,-1,-1,-1,0
210,Unripe,13,557,363,81,89,-1,-1,-1,0
210,Unripe,12,427,326,51,76,-1,-1,-1,0
210,Unripe,11,654,370,59,64,-1,-1,-1,0
210,Unripe,9,739,459,74,88,-1,-1,-1,0
211,Unripe,16,213,651,68,68,-1,-1,-1,0
211,Unripe,13,578,362,79,86,-1,-1,-1,0
211,Unripe,12,449,323,51,76,-1,-1,-1,0
211,Unripe,11,681,367,58,65,-1,-1,-1,0
211,Unripe,9,762,455,74,89,-1,-1,-1,0
211,Unripe,8,832,470,44,63,-1,-1,-1,0
212,Unripe,16,239,649,67,70,-1,-1,-1,0
212,Unripe,13,600,360,79,86,-1,-1,-1,0
212,Unripe,12,474,323,49,72,-1,-1,-1,0
212,Unripe,11,707,364,58,66,-1,-1,-1,0
212,Unripe,9,786,453,74,89,-1,-1,-1,0
213,Unripe,16,266,646,66,72,-1,-1,-1,0
213,Unripe,13,621,356,80,87,-1,-1,-1,0
213,Unripe,12,497,317,50,76,-1,-1,-1,0
213,Unripe,11,734,362,60,64,-1,-1,-1,0
213,Unripe,9,810,453,74,86,-1,-1,-1,0
213,Unripe,8,868,466,51,66,-1,-1,-1,0
214,Unripe,16,291,650,64,69,-1,-1,-1,0
214,Unripe,13,642,353,80,86,-1,-1,-1,0
214,Unripe,12,520,312,49,77,-1,-1,-1,0
214,Unripe,11,759,357,60,65,-1,-1,-1,0
214,Unripe,9,837,447,73,89,-1,-1,-1,0
215,Unripe,16,314,644,64,75,-1,-1,-1,0
215,Unripe,13,663,350,80,88,-1,-1,-1,0
215,Unripe,12,540,308,50,78,-1,-1,-1,0
215,Unripe,11,785,354,63,65,-1,-1,-1,0
215,Unripe,9,859,445,80,89,-1,-1,-1,0
216,Unripe,16,338,644,63,75,-1,-1,-1,0
216,Unripe,13,683,347,80,88,-1,-1,-1,0
216,Unripe,12,563,307,50,76,-1,-1,-1,0
216,Unripe,11,811,351,63,67,-1,-1,-1,0
216,Unripe,9,886,443,82,89,-1,-1,-1,0
216,Unripe,7,940,560,48,44,-1,-1,-1,0
217,Unripe,16,363,642,63,76,-1,-1,-1,0
217,Unripe,13,705,345,81,86,-1,-1,-1,0
217,Unripe,12,585,302,51,77,-1,-1,-1,0
217,Unripe,11,837,349,65,67,-1,-1,-1,0
217,Unripe,9,907,440,86,88,-1,-1,-1,0
217,Unripe,7,961,559,50,43,-1,-1,-1,0
218,Flower,20,427,287,86,28,-1,-1,-1,0
218,Unripe,19,315,647,80,72,-1,-1,-1,0
218,Unripe,16,394,635,60,84,-1,-1,-1,0
218,Unripe,13,730,342,80,86,-1,-1,-1,0
218,Unripe,12,613,301,51,76,-1,-1,-1,0
218,Unripe,11,867,346,64,66,-1,-1,-1,0
218,Unripe,9,933,438,83,86,-1,-1,-1,0
218,Unripe,7,981,558,54,42,-1,-1,-1,0
219,Flower,20,462,281,86,30,-1,-1,-1,0
219,Unripe,19,340,635,84,84,-1,-1,-1,0
219,Unripe,16,427,629,59,88,-1,-1,-1,0
219,Unripe,13,754,339,81,86,-1,-1,-1,0
219,Unripe,12,640,301,51,73,-1,-1,-1,0
219,Unripe,11,896,341,64,67,-1,-1,-1,0
219,Unripe,9,953,433,89,89,-1,-1,-1,0
219,Unripe,7,1002,554,56,44,-1,-1,-1,0
220,Flower,20,499,277,82,29,-1,-1,-1,0
220,Unripe,19,364,629,88,90,-1,-1,-1,0
220,Unripe,16,459,622,58,88,-1,-1,-1,0
220,Unripe,13,779,336,80,86,-1,-1,-1,0
220,Unripe,12,673,296,47,72,-1,-1,-1,0
220,Unripe,11,926,340,66,61,-1,-1,-1,0
220,Unripe,7,1023,551,59,43,-1,-1,-1,0
221,Unripe,21,191,658,52,60,-1,-1,-1,0
221,Flower,20,534,271,86,28,-1,-1,-1,0
221,Unripe,19,392,624,86,94,-1,-1,-1,0
221,Unripe,16,492,617,57,84,-1,-1,-1,0
221,Unripe,13,806,334,81,83,-1,-1,-1,0
221,Unripe,12,705,292,46,73,-1,-1,-1,0
221,Unripe,8,1024,425,77,87,-1,-1,-1,0
221,Unripe,7,1045,546,61,45,-1,-1,-1,0
222,Flower,22,311,295,90,28,-1,-1,-1,0
222,Unripe,21,225,649,52,69,-1,-1,-1,0
222,Flower,20,571,266,86,31,-1,-1,-1,0
222,Unripe,19,421,616,83,102,-1,-1,-1,0
222,Unripe,16,523,609,61,86,-1,-1,-1,0
222,Unripe,13,835,332,81,83,-1,-1,-1,0
222,Unripe,12,734,288,46,72,-1,-1,-1,0
222,Unripe,8,1050,420,82,88,-1,-1,-1,0
222,Unripe,7,1071,542,61,48,-1,-1,-1,0
223,Flower,22,347,289,88,25,-1,-1,-1,0
223,Unripe,21,253,648,57,71,-1,-1,-1,0
223,Unripe,19,448,614,83,105,-1,-1,-1,0
223,Unripe,16,555,604,63,85,-1,-1,-1,0
223,Unripe,13,861,328,83,84,-1,-1,-1,0
223,Unripe,12,766,286,45,70,-1,-1,-1,0
223,Unripe,11,1028,328,67,66,-1,-1,-1,0
223,Unripe,8,1082,420,82,85,-1,-1,-1,0
223,Unripe,7,1094,539,67,48,-1,-1,-1,0
224,Unripe,23,1030,406,96,105,-1,-1,-1,0
224,Flower,22,375,281,89,28,-1,-1,-1,0
224,Unripe,21,282,647,57,72,-1,-1,-1,0
224,Unripe,19,472,612,81,106,-1,-1,-1,0
224,Unripe,16,588,601,62,84,-1,-1,-1,0
224,Unripe,13,887,322,86,86,-1,-1,-1,0
224,Unripe,12,799,278,41,72,-1,-1,-1,0
224,Unripe,8,1112,412,87,89,-1,-1,-1,0
224,Unripe,7,1121,541,69,45,-1,-1,-1,0
225,Unripe,24,443,481,74,107,-1,-1,-1,0
225,Flower,22,397,274,89,27,-1,-1,-1,0
225,Unripe,21,307,645,51,73,-1,-1,-1,0
225,Unripe,19,491,612,81,106,-1,-1,-1,0
225,Unripe,16,614,599,62,85,-1,-1,-1,0
225,Unripe,13,912,318,87,85,-1,-1,-1,0
225,Unripe,12,823,276,43,70,-1,-1,-1,0
225,Unripe,8,1147,410,86,88,-1,-1,-1,0
225,Unripe,7,1145,537,71,47,-1,-1,-1,0
226,Unripe,24,458,480,74,108,-1,-1,-1,0
226,Disease,23,1071,395,98,112,-1,-1,-1,0
226,Flower,22,419,270,91,27,-1,-1,-1,0
226,Unripe,21,324,642,53,76,-1,-1,-1,0
226,Unripe,19,508,610,82,109,-1,-1,-1,0
226,Unripe,16,638,599,63,88,-1,-1,-1,0
226,Unripe,13,935,314,91,87,-1,-1,-1,0
226,Unripe,12,849,276,42,67,-1,-1,-1,0
226,Unripe,8,1179,408,87,93,-1,-1,-1,0
226,Unripe,7,1167,535,75,48,-1,-1,-1,0
227,Unripe,24,472,485,75,102,-1,-1,-1,0
227,Disease,23,1087,394,101,112,-1,-1,-1,0
227,Flower,22,440,264,90,29,-1,-1,-1,0
227,Unripe,21,349,645,48,73,-1,-1,-1,0
227,Unripe,19,526,604,82,114,-1,-1,-1,0
227,Unripe,16,660,600,67,87,-1,-1,-1,0
227,Unripe,13,955,311,92,87,-1,-1,-1,0
227,Unripe,12,868,274,43,65,-1,-1,-1,0
227,Unripe,8,1198,408,80,88,-1,-1,-1,0
227,Unripe,7,1188,535,77,48,-1,-1,-1,0
228,Unripe,24,481,485,81,102,-1,-1,-1,0
228,Flower,22,458,264,89,29,-1,-1,-1,0
228,Unripe,19,537,604,83,115,-1,-1,-1,0
228,Unripe,16,679,599,65,87,-1,-1,-1,0
228,Unripe,13,967,311,94,88,-1,-1,-1,0
228,Unripe,12,884,276,42,63,-1,-1,-1,0
228,Unripe,9,1217,406,62,91,-1,-1,-1,0
228,Unripe,7,1198,533,79,50,-1,-1,-1,0
229,Flower,22,479,271,88,26,-1,-1,-1,0
229,Unripe,21,379,649,51,70,-1,-1,-1,0
229,Unripe,19,554,602,82,117,-1,-1,-1,0
229,Unripe,16,699,600,65,87,-1,-1,-1,0
229,Unripe,13,982,313,95,87,-1,-1,-1,0
229,Unripe,9,1235,408,44,92,-1,-1,-1,0
229,Unripe,7,1214,538,65,45,-1,-1,-1,0
230,Flower,25,580,212,55,37,-1,-1,-1,0
230,Disease,24,509,485,90,103,-1,-1,-1,0
230,Disease,23,1121,392,105,115,-1,-1,-1,0
230,Flower,22,500,271,88,25,-1,-1,-1,0
230,Unripe,19,570,603,81,115,-1,-1,-1,0
230,Unripe,16,716,600,68,88,-1,-1,-1,0
230,Unripe,13,997,314,95,86,-1,-1,-1,0
230,Unripe,7,1225,533,54,49,-1,-1,-1,0
231,Flower,25,594,208,72,37,-1,-1,-1,0
231,Unripe,24,527,480,93,108,-1,-1,-1,0
231,Disease,23,1137,391,107,115,-1,-1,-1,0
231,Flower,22,530,265,86,28,-1,-1,-1,0
231,Unripe,19,589,602,81,116,-1,-1,-1,0
231,Unripe,16,740,599,66,87,-1,-1,-1,0
231,Unripe,13,1016,313,97,87,-1,-1,-1,0
232,Flower,25,621,202,69,37,-1,-1,-1,0
232,Unripe,24,545,474,95,112,-1,-1,-1,0
232,Unripe,23,1156,390,110,115,-1,-1,-1,0
232,Unripe,19,609,600,81,118,-1,-1,-1,0
232,Unripe,16,767,596,67,88,-1,-1,-1,0
232,Unripe,13,1040,309,99,88,-1,-1,-1,0
233,Flower,25,660,193,63,38,-1,-1,-1,0
233,Unripe,24,563,471,97,112,-1,-1,-1,0
233,Disease,23,1179,386,100,117,-1,-1,-1,0
233,Flower,22,590,255,86,25,-1,-1,-1,0
233,Unripe,19,631,598,81,120,-1,-1,-1,0
233,Unripe,16,796,594,68,89,-1,-1,-1,0
233,Unripe,13,1070,306,99,87,-1,-1,-1,0
234,Flower,25,699,186,64,39,-1,-1,-1,0
234,Unripe,24,584,465,98,117,-1,-1,-1,0
234,Unripe,23,1201,385,78,113,-1,-1,-1,0
234,Unripe,19,653,593,81,124,-1,-1,-1,0
234,Unripe,16,829,594,69,88,-1,-1,-1,0
234,Unripe,13,1094,303,103,87,-1,-1,-1,0
235,Flower,25,753,181,55,40,-1,-1,-1,0
235,Unripe,24,607,461,100,118,-1,-1,-1,0
235,Unripe,23,1229,387,50,99,-1,-1,-1,0
235,Flower,22,667,243,83,25,-1,-1,-1,0
235,Unripe,19,680,593,82,124,-1,-1,-1,0
235,Unripe,16,863,592,71,90,-1,-1,-1,0
235,Unripe,13,1127,300,106,87,-1,-1,-1,0
236,Flower,25,785,176,72,38,-1,-1,-1,0
236,Flower,22,707,238,84,26,-1,-1,-1,0
236,Unripe,19,710,585,81,129,-1,-1,-1,0
236,Unripe,16,902,590,70,87,-1,-1,-1,0
236,Unripe,13,1157,300,108,88,-1,-1,-1,0
237,Disease,24,655,450,96,122,-1,-1,-1,0
237,Flower,22,745,235,83,25,-1,-1,-1,0
237,Unripe,19,736,586,81,123,-1,-1,-1,0
237,Unripe,16,932,585,73,87,-1,-1,-1,0
238,Disease,24,678,446,102,122,-1,-1,-1,0
238,Flower,22,782,234,84,26,-1,-1,-1,0
238,Unripe,21,641,649,40,53,-1,-1,-1,0
238,Unripe,19,763,587,80,123,-1,-1,-1,0
238,Unripe,16,964,582,73,87,-1,-1,-1,0
239,Flower,25,896,171,78,41,-1,-1,-1,0
239,Disease,24,701,444,102,122,-1,-1,-1,0
239,Unripe,21,671,645,41,49,-1,-1,-1,0
239,Unripe,19,788,584,80,119,-1,-1,-1,0
239,Unripe,16,994,578,75,86,-1,-1,-1,0
239,Unripe,13,1228,301,51,71,-1,-1,-1,0
240,Unripe,19,815,582,80,116,-1,-1,-1,0
240,Unripe,16,1024,573,79,86,-1,-1,-1,0
241,Unripe,24,778,438,72,119,-1,-1,-1,0
241,Unripe,19,841,578,79,116,-1,-1,-1,0
241,Unripe,16,1059,572,75,83,-1,-1,-1,0
242,Disease,24,782,437,94,119,-1,-1,-1,0
242,Unripe,19,867,573,81,120,-1,-1,-1,0
243,Flower,25,1048,155,56,33,-1,-1,-1,0
243,Unripe,24,826,432,73,80,-1,-1,-1,0
243,Unripe,19,891,569,82,117,-1,-1,-1,0
243,Unripe,16,1114,563,87,86,-1,-1,-1,0
244,Unripe,28,829,492,72,60,-1,-1,-1,0
244,Unripe,24,851,429,73,77,-1,-1,-1,0
244,Unripe,19,918,566,81,117,-1,-1,-1,0
244,Unripe,16,1149,561,87,86,-1,-1,-1,0
245,Unripe,28,856,486,71,65,-1,-1,-1,0
245,Unripe,19,945,562,81,116,-1,-1,-1,0
246,Unripe,28,892,485,61,61,-1,-1,-1,0
246,Unripe,24,907,426,70,73,-1,-1,-1,0
246,Unripe,19,974,558,82,116,-1,-1,-1,0
247,Unripe,19,1000,556,82,119,-1,-1,-1,0
248,Unripe,24,909,421,118,116,-1,-1,-1,0
248,Unripe,19,1029,552,81,116,-1,-1,-1,0
249,Unripe,29,873,589,57,73,-1,-1,-1,0
249,Unripe,24,934,422,119,111,-1,-1,-1,0
249,Unripe,19,1054,549,84,119,-1,-1,-1,0
250,Unripe,29,904,584,63,76,-1,-1,-1,0
250,Unripe,24,956,423,88,116,-1,-1,-1,0
250,Unripe,19,1082,548,84,123,-1,-1,-1,0
251,Unripe,24,978,421,107,117,-1,-1,-1,0
251,Unripe,19,1112,546,79,126,-1,-1,-1,0
252,Unripe,24,998,419,92,114,-1,-1,-1,0
252,Unripe,19,1140,546,76,125,-1,-1,-1,0
253,Unripe,24,1020,417,101,106,-1,-1,-1,0
253,Unripe,19,1172,541,71,128,-1,-1,-1,0
254,Unripe,24,1044,415,104,106,-1,-1,-1,0
254,Unripe,19,1182,541,89,123,-1,-1,-1,0
255,Unripe,24,1067,414,113,106,-1,-1,-1,0
255,Unripe,19,1222,541,57,125,-1,-1,-1,0
256,Unripe,29,1071,569,69,68,-1,-1,-1,0
256,Unripe,24,1088,414,122,111,-1,-1,-1,0
257,Unripe,29,1100,567,71,64,-1,-1,-1,0
257,Disease,24,1110,410,131,95,-1,-1,-1,0
258,Unripe,31,847,490,53,33,-1,-1,-1,0
258,Unripe,24,1133,409,131,93,-1,-1,-1,0
259,Unripe,31,873,483,62,38,-1,-1,-1,0
259,Unripe,24,1157,407,122,88,-1,-1,-1,0
260,Unripe,31,897,474,69,44,-1,-1,-1,0
261,Unripe,31,925,467,75,49,-1,-1,-1,0
262,Unripe,31,952,453,79,59,-1,-1,-1,0
263,Unripe,31,978,443,87,67,-1,-1,-1,0
264,Unripe,31,1007,431,85,77,-1,-1,-1,0
265,Unripe,31,1034,424,86,82,-1,-1,-1,0
266,Unripe,31,1060,423,89,80,-1,-1,-1,0
267,Unripe,31,1082,418,90,84,-1,-1,-1,0
268,Unripe,31,1106,421,92,81,-1,-1,-1,0
269,Unripe,33,25,513,58,46,-1,-1,-1,0
269,Unripe,31,1123,421,91,79,-1,-1,-1,0
270,Unripe,33,50,509,59,47,-1,-1,-1,0
270,Unripe,31,1143,419,94,81,-1,-1,-1,0
271,Unripe,34,1,479,66,128,-1,-1,-1,0
271,Unripe,33,75,507,57,47,-1,-1,-1,0
271,Unripe,31,1163,419,95,80,-1,-1,-1,0
272,Unripe,34,0,474,86,131,-1,-1,-1,0
272,Unripe,33,95,502,58,48,-1,-1,-1,0
272,Unripe,31,1181,417,96,80,-1,-1,-1,0
273,Unripe,34,1,472,106,130,-1,-1,-1,0
273,Unripe,33,114,500,58,49,-1,-1,-1,0
273,Unripe,31,1201,418,78,79,-1,-1,-1,0
274,Unripe,34,18,471,109,131,-1,-1,-1,0
274,Unripe,33,133,501,59,47,-1,-1,-1,0
274,Unripe,31,1218,415,61,81,-1,-1,-1,0
275,Unripe,34,39,468,108,131,-1,-1,-1,0
